239, 1, 30, 
240, 1, 8, 
240, 1, 8, 
240, 1, 8, 
240, 1, 8, 
243, 1, 6, 
243, 1, 6, 
243, 1, 6, 
244, 1, 30, 
244, 1, 30, 
244, 1, 10, 
244, 1, 30, 
244, 1, 6, 
244, 1, 10, 
244, 1, 30, 
244, 1, 30, 
244, 1, 10, 
244, 1, 6, 
244, 1, 30, 
244, 1, 10, 
244, 1, 30, 
244, 1, 30, 
244, 1, 6, 
244, 1, 6, 
247, 1, 6, 
247, 1, 6, 
248, 1, 4, 
248, 1, 12, 
248, 1, 12, 
248, 1, 8, 
248, 1, 8, 
251, 1, 14, 
251, 1, 14, 
251, 1, 14, 
252, 1, 12, 
252, 1, 12, 
252, 1, 8, 
252, 1, 8, 
252, 1, 8, 
252, 1, 8, 
253, 1, 22, 
253, 1, 22, 
253, 1, 22, 
253, 1, 22, 
253, 1, 22, 
253, 1, 22, 
253, 1, 22, 
253, 1, 22, 
253, 1, 22, 
253, 1, 22, 
255, 1, 16, 
255, 1, 8, 
255, 1, 16, 
255, 1, 4, 
255, 1, 16, 
255, 1, 8, 
255, 1, 16, 
255, 1, 16, 
255, 1, 8, 
255, 1, 16, 
255, 1, 4, 
255, 1, 16, 
255, 1, 8, 
255, 1, 16, 
255, 1, 6, 
255, 1, 6, 
255, 1, 6, 
255, 1, 6, 
256, 1, 4, 
257, 0, 6, 
259, 1, 36, 
259, 1, 18, 
259, 1, 12, 
259, 1, 18, 
259, 1, 36, 
259, 1, 6, 
259, 1, 36, 
259, 1, 18, 
259, 1, 4, 
259, 1, 18, 
259, 1, 36, 
259, 1, 6, 
259, 1, 36, 
259, 1, 18, 
259, 1, 12, 
259, 1, 18, 
259, 1, 36, 
260, 1, 24, 
260, 1, 12, 
260, 1, 8, 
260, 1, 24, 
260, 1, 4, 
260, 1, 24, 
260, 1, 8, 
260, 1, 12, 
260, 1, 24, 
260, 1, 24, 
260, 1, 12, 
260, 1, 8, 
260, 1, 24, 
260, 1, 4, 
260, 1, 24, 
260, 1, 8, 
260, 1, 12, 
260, 1, 24, 
263, 1, 26, 
263, 1, 26, 
263, 1, 26, 
263, 1, 26, 
263, 1, 26, 
263, 1, 26, 
264, 1, 20, 
264, 1, 20, 
264, 1, 4, 
264, 1, 20, 
264, 1, 20, 
264, 1, 20, 
264, 1, 20, 
264, 1, 4, 
264, 1, 20, 
264, 1, 20, 
264, 1, 10, 
264, 1, 10, 
264, 1, 10, 
264, 1, 10, 
264, 1, 10, 
264, 1, 10, 
264, 1, 10, 
264, 1, 10, 
268, 1, 6, 
271, 1, 22, 
271, 1, 22, 
271, 1, 22, 
271, 1, 22, 
271, 1, 22, 
272, 1, 16, 
272, 1, 16, 
272, 1, 16, 
272, 1, 16, 
272, 1, 8, 
272, 1, 8, 
273, 1, 24, 
273, 1, 12, 
273, 1, 8, 
273, 1, 6, 
273, 1, 24, 
273, 1, 24, 
273, 1, 6, 
273, 1, 8, 
273, 1, 12, 
273, 1, 24, 
273, 1, 24, 
273, 1, 12, 
273, 1, 8, 
273, 1, 6, 
273, 1, 24, 
273, 1, 24, 
273, 1, 6, 
273, 1, 8, 
273, 1, 12, 
273, 1, 24, 
275, 1, 4, 
275, 1, 20, 
275, 1, 10, 
275, 1, 20, 
275, 1, 10, 
275, 1, 10, 
275, 1, 20, 
275, 1, 10, 
275, 1, 20, 
276, 1, 4, 
276, 1, 4, 
276, 1, 12, 
276, 1, 12, 
276, 1, 12, 
276, 1, 12, 
279, 1, 20, 
279, 1, 20, 
279, 1, 4, 
279, 1, 20, 
279, 1, 20, 
279, 1, 12, 
279, 1, 6, 
279, 1, 12, 
280, 1, 6, 
280, 1, 6, 
280, 1, 6, 
280, 1, 6, 
280, 1, 8, 
280, 1, 8, 
280, 1, 8, 
280, 1, 8, 
283, 1, 6, 
285, 1, 18, 
285, 1, 18, 
285, 1, 6, 
285, 1, 18, 
285, 1, 18, 
285, 1, 6, 
285, 1, 18, 
285, 1, 18, 
285, 1, 18, 
285, 1, 18, 
285, 1, 6, 
285, 1, 18, 
285, 1, 18, 
285, 1, 6, 
285, 1, 18, 
285, 1, 18, 
287, 1, 14, 
287, 1, 14, 
287, 1, 14, 
287, 1, 14, 
287, 1, 14, 
287, 1, 14, 
288, 1, 8, 
288, 1, 8, 
288, 1, 6, 
288, 1, 6, 
291, 1, 32, 
291, 1, 16, 
291, 1, 32, 
291, 1, 8, 
291, 1, 32, 
291, 1, 16, 
291, 1, 32, 
291, 1, 4, 
291, 1, 32, 
291, 1, 16, 
291, 1, 32, 
291, 1, 8, 
291, 1, 32, 
291, 1, 16, 
291, 1, 32, 
292, 1, 36, 
292, 1, 18, 
292, 1, 12, 
292, 1, 18, 
292, 1, 36, 
292, 1, 6, 
292, 1, 36, 
292, 1, 18, 
292, 1, 4, 
292, 1, 18, 
292, 1, 36, 
292, 1, 6, 
292, 1, 36, 
292, 1, 18, 
292, 1, 12, 
292, 1, 18, 
292, 1, 36, 
295, 1, 4, 
295, 1, 12, 
295, 1, 12, 
295, 1, 8, 
295, 1, 8, 
296, 1, 10, 
296, 1, 10, 
296, 1, 10, 
296, 1, 10, 
297, 1, 18, 
297, 1, 18, 
297, 1, 18, 
297, 1, 18, 
297, 1, 18, 
297, 1, 18, 
297, 1, 6, 
297, 1, 6, 
299, 1, 4, 
299, 1, 36, 
299, 1, 18, 
299, 1, 12, 
299, 1, 18, 
299, 1, 36, 
299, 1, 36, 
299, 1, 18, 
299, 1, 18, 
299, 1, 36, 
299, 1, 36, 
299, 1, 18, 
299, 1, 12, 
299, 1, 18, 
299, 1, 36, 
299, 1, 8, 
299, 1, 8, 
300, 1, 12, 
300, 1, 6, 
300, 1, 6, 
300, 1, 12, 
300, 1, 8, 
300, 1, 8, 
300, 1, 8, 
300, 1, 8, 
301, 1, 42, 
301, 1, 42, 
301, 1, 14, 
301, 1, 42, 
301, 1, 42, 
301, 1, 14, 
301, 1, 6, 
301, 1, 42, 
301, 1, 14, 
301, 1, 42, 
301, 1, 42, 
301, 1, 14, 
301, 1, 42, 
301, 1, 6, 
301, 1, 14, 
301, 1, 42, 
301, 1, 42, 
301, 1, 14, 
301, 1, 42, 
301, 1, 42, 
303, 1, 10, 
303, 1, 10, 
303, 1, 10, 
303, 1, 10, 
304, 1, 6, 
305, 0, 4, 
307, 1, 6, 
308, 1, 20, 
308, 1, 20, 
308, 1, 4, 
308, 1, 20, 
308, 1, 20, 
308, 1, 20, 
308, 1, 20, 
308, 1, 4, 
308, 1, 20, 
308, 1, 20, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
309, 1, 34, 
311, 1, 38, 
311, 1, 38, 
311, 1, 38, 
311, 1, 38, 
311, 1, 38, 
311, 1, 38, 
311, 1, 38, 
311, 1, 38, 
311, 1, 38, 
312, 1, 8, 
312, 1, 8, 
312, 1, 8, 
312, 1, 8, 
315, 1, 6, 
315, 1, 6, 
315, 1, 6, 
315, 1, 6, 
316, 0, 6, 
316, 0, 6, 
319, 1, 10, 
319, 1, 10, 
319, 1, 10, 
319, 1, 10, 
320, 1, 8, 
320, 1, 8, 
320, 1, 4, 
321, 0, 6, 
321, 0, 6, 
323, 1, 4, 
323, 1, 16, 
323, 1, 8, 
323, 1, 16, 
323, 1, 16, 
323, 1, 8, 
323, 1, 16, 
324, 1, 6, 
324, 1, 6, 
324, 1, 6, 
324, 1, 6, 
324, 1, 6, 
324, 1, 6, 
324, 1, 6, 
324, 1, 6, 
327, 1, 36, 
327, 1, 18, 
327, 1, 12, 
327, 1, 18, 
327, 1, 36, 
327, 1, 6, 
327, 1, 36, 
327, 1, 18, 
327, 1, 4, 
327, 1, 18, 
327, 1, 36, 
327, 1, 6, 
327, 1, 36, 
327, 1, 18, 
327, 1, 12, 
327, 1, 18, 
327, 1, 36, 
327, 1, 12, 
327, 1, 6, 
327, 1, 6, 
327, 1, 12, 
328, 1, 40, 
328, 1, 20, 
328, 1, 40, 
328, 1, 10, 
328, 1, 8, 
328, 1, 20, 
328, 1, 40, 
328, 1, 10, 
328, 1, 40, 
328, 1, 4, 
328, 1, 40, 
328, 1, 10, 
328, 1, 40, 
328, 1, 20, 
328, 1, 8, 
328, 1, 10, 
328, 1, 40, 
328, 1, 20, 
328, 1, 40, 
328, 1, 16, 
328, 0, 8, 
328, 1, 16, 
328, 0, 4, 
328, 1, 16, 
328, 0, 8, 
328, 1, 16, 
329, 1, 30, 
329, 1, 30, 
329, 1, 30, 
329, 1, 6, 
329, 1, 30, 
329, 1, 30, 
329, 1, 6, 
329, 1, 30, 
329, 1, 30, 
329, 1, 30, 
331, 1, 6, 
332, 1, 18, 
332, 1, 18, 
332, 1, 18, 
333, 1, 24, 
333, 1, 8, 
333, 1, 24, 
333, 1, 24, 
333, 1, 8, 
333, 1, 24, 
335, 1, 18, 
335, 1, 18, 
335, 1, 6, 
335, 1, 18, 
335, 1, 18, 
335, 1, 6, 
335, 1, 18, 
335, 1, 18, 
336, 1, 12, 
336, 1, 4, 
336, 1, 12, 
336, 1, 12, 
336, 1, 6, 
336, 1, 4, 
336, 1, 6, 
336, 1, 12, 
339, 1, 6, 
339, 1, 6, 
340, 1, 32, 
340, 1, 16, 
340, 1, 32, 
340, 1, 32, 
340, 1, 16, 
340, 1, 32, 
340, 1, 32, 
340, 1, 16, 
340, 1, 32, 
340, 1, 32, 
340, 1, 16, 
340, 1, 32, 
340, 1, 32, 
340, 1, 16, 
340, 1, 32, 
340, 1, 32, 
340, 1, 16, 
340, 1, 32, 
340, 1, 32, 
340, 1, 16, 
340, 1, 32, 
340, 1, 32, 
340, 1, 16, 
340, 1, 32, 
341, 1, 30, 
341, 1, 30, 
341, 1, 10, 
341, 1, 30, 
341, 1, 6, 
341, 1, 10, 
341, 1, 30, 
341, 1, 30, 
341, 1, 10, 
341, 1, 6, 
341, 1, 30, 
341, 1, 10, 
341, 1, 30, 
341, 1, 30, 
343, 1, 42, 
343, 1, 42, 
343, 1, 14, 
343, 1, 42, 
343, 1, 14, 
343, 1, 42, 
343, 1, 14, 
343, 1, 42, 
343, 1, 42, 
344, 1, 42, 
344, 1, 42, 
344, 1, 14, 
344, 1, 42, 
344, 1, 42, 
344, 1, 14, 
344, 1, 6, 
344, 1, 42, 
344, 1, 14, 
344, 1, 42, 
344, 1, 42, 
344, 1, 14, 
344, 1, 42, 
344, 1, 6, 
344, 1, 14, 
344, 1, 42, 
344, 1, 42, 
344, 1, 14, 
344, 1, 42, 
344, 1, 42, 
344, 1, 10, 
344, 1, 10, 
344, 1, 10, 
344, 1, 10, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
345, 1, 22, 
347, 1, 10, 
347, 1, 10, 
351, 1, 24, 
351, 1, 12, 
351, 1, 6, 
351, 1, 24, 
351, 1, 24, 
351, 1, 6, 
351, 1, 12, 
351, 1, 24, 
351, 1, 12, 
351, 1, 6, 
351, 1, 6, 
351, 1, 12, 
352, 1, 10, 
352, 1, 10, 
352, 1, 10, 
352, 1, 10, 
355, 1, 4, 
355, 1, 28, 
355, 1, 28, 
355, 1, 28, 
355, 1, 28, 
355, 1, 28, 
355, 1, 28, 
356, 1, 44, 
356, 1, 22, 
356, 1, 44, 
356, 1, 22, 
356, 1, 44, 
356, 1, 22, 
356, 1, 44, 
356, 1, 22, 
356, 1, 44, 
356, 1, 22, 
356, 1, 4, 
356, 1, 22, 
356, 1, 44, 
356, 1, 22, 
356, 1, 44, 
356, 1, 22, 
356, 1, 44, 
356, 1, 22, 
356, 1, 44, 
356, 1, 22, 
356, 1, 44, 
356, 1, 12, 
356, 1, 6, 
356, 1, 6, 
356, 1, 12, 
359, 1, 38, 
359, 1, 38, 
359, 1, 38, 
359, 1, 38, 
359, 1, 38, 
359, 1, 38, 
359, 1, 38, 
359, 1, 38, 
359, 1, 38, 
360, 1, 4, 
360, 1, 4, 
360, 1, 8, 
360, 1, 8, 
360, 1, 8, 
360, 1, 8, 
363, 1, 20, 
363, 1, 20, 
363, 1, 4, 
363, 1, 20, 
363, 1, 20, 
364, 1, 6, 
364, 1, 6, 
364, 1, 6, 
364, 1, 6, 
364, 1, 6, 
364, 1, 6, 
367, 1, 18, 
367, 1, 18, 
367, 1, 6, 
367, 1, 18, 
368, 1, 24, 
368, 1, 8, 
368, 1, 24, 
368, 1, 24, 
368, 1, 8, 
368, 1, 24, 
368, 1, 6, 
371, 1, 52, 
371, 1, 26, 
371, 1, 52, 
371, 1, 26, 
371, 1, 52, 
371, 1, 26, 
371, 1, 52, 
371, 1, 26, 
371, 1, 52, 
371, 1, 26, 
371, 1, 52, 
371, 1, 26, 
371, 1, 4, 
371, 1, 26, 
371, 1, 52, 
371, 1, 26, 
371, 1, 52, 
371, 1, 26, 
371, 1, 52, 
371, 1, 26, 
371, 1, 52, 
371, 1, 26, 
371, 1, 52, 
371, 1, 26, 
371, 1, 52, 
371, 1, 12, 
371, 0, 6, 
371, 0, 6, 
371, 1, 12, 
371, 1, 8, 
371, 1, 8, 
372, 1, 30, 
372, 1, 30, 
372, 1, 30, 
372, 1, 6, 
372, 1, 30, 
372, 1, 30, 
372, 1, 6, 
372, 1, 30, 
372, 1, 30, 
372, 1, 30, 
375, 1, 20, 
375, 1, 10, 
375, 1, 20, 
375, 1, 10, 
375, 1, 10, 
375, 1, 10, 
375, 1, 20, 
375, 1, 20, 
376, 1, 4, 
376, 1, 20, 
376, 1, 20, 
376, 1, 20, 
376, 1, 20, 
376, 1, 8, 
376, 1, 8, 
377, 0, 4, 
379, 1, 6, 
380, 1, 12, 
380, 0, 6, 
380, 0, 6, 
380, 1, 12, 
380, 1, 12, 
380, 1, 12, 
381, 1, 42, 
381, 1, 42, 
381, 1, 14, 
381, 1, 42, 
381, 1, 42, 
381, 1, 14, 
381, 1, 6, 
381, 1, 42, 
381, 1, 14, 
381, 1, 42, 
381, 1, 42, 
381, 1, 14, 
381, 1, 42, 
381, 1, 6, 
381, 1, 14, 
381, 1, 42, 
381, 1, 42, 
381, 1, 14, 
381, 1, 42, 
381, 1, 42, 
383, 1, 34, 
383, 1, 34, 
383, 1, 34, 
383, 1, 34, 
383, 1, 34, 
383, 1, 34, 
383, 1, 34, 
383, 1, 34, 
384, 1, 4, 
384, 1, 4, 
385, 1, 10, 
385, 1, 10, 
385, 1, 10, 
385, 1, 10, 
385, 1, 10, 
385, 1, 10, 
385, 1, 10, 
385, 1, 10, 
385, 1, 12, 
385, 1, 6, 
385, 1, 6, 
385, 1, 12, 
385, 1, 12, 
385, 1, 6, 
385, 1, 6, 
385, 1, 12, 
387, 1, 28, 
387, 1, 28, 
387, 1, 28, 
387, 1, 4, 
387, 1, 28, 
387, 1, 28, 
387, 1, 28, 
388, 1, 48, 
388, 1, 24, 
388, 1, 16, 
388, 1, 12, 
388, 1, 48, 
388, 1, 8, 
388, 1, 48, 
388, 1, 6, 
388, 1, 16, 
388, 1, 24, 
388, 1, 48, 
388, 1, 4, 
388, 1, 48, 
388, 1, 24, 
388, 1, 16, 
388, 1, 6, 
388, 1, 48, 
388, 1, 8, 
388, 1, 48, 
388, 1, 12, 
388, 1, 16, 
388, 1, 24, 
388, 1, 48, 
391, 1, 14, 
391, 1, 14, 
391, 1, 14, 
391, 1, 14, 
391, 1, 14, 
391, 1, 14, 
392, 1, 12, 
392, 1, 12, 
392, 1, 4, 
392, 1, 12, 
392, 1, 12, 
392, 1, 24, 
392, 1, 8, 
392, 1, 24, 
392, 1, 8, 
392, 1, 24, 
392, 1, 24, 
395, 1, 4, 
395, 1, 20, 
395, 1, 20, 
395, 1, 20, 
395, 1, 20, 
395, 1, 8, 
395, 1, 8, 
396, 1, 6, 
396, 1, 6, 
396, 1, 6, 
396, 1, 6, 
396, 1, 6, 
396, 0, 4, 
396, 0, 4, 
396, 1, 8, 
396, 1, 8, 
396, 1, 8, 
396, 1, 8, 
399, 1, 36, 
399, 1, 18, 
399, 1, 12, 
399, 1, 18, 
399, 1, 36, 
399, 1, 36, 
399, 1, 18, 
399, 1, 4, 
399, 1, 18, 
399, 1, 36, 
399, 1, 36, 
399, 1, 18, 
399, 1, 12, 
399, 1, 18, 
399, 1, 36, 
399, 1, 36, 
399, 1, 18, 
399, 1, 12, 
399, 1, 18, 
399, 1, 36, 
399, 1, 36, 
399, 1, 18, 
399, 1, 4, 
399, 1, 18, 
399, 1, 36, 
399, 1, 36, 
399, 1, 18, 
399, 1, 12, 
399, 1, 18, 
399, 1, 36, 
399, 1, 8, 
399, 1, 8, 
399, 1, 8, 
399, 1, 8, 
400, 1, 20, 
400, 1, 20, 
400, 1, 20, 
400, 1, 20, 
400, 1, 4, 
401, 0, 10, 
401, 0, 10, 
404, 1, 50, 
404, 1, 50, 
404, 1, 50, 
404, 1, 50, 
404, 1, 10, 
404, 1, 50, 
404, 1, 50, 
404, 1, 50, 
404, 1, 50, 
404, 1, 10, 
404, 1, 50, 
404, 1, 50, 
404, 1, 50, 
404, 1, 50, 
404, 1, 10, 
404, 1, 50, 
404, 1, 50, 
404, 1, 50, 
404, 1, 50, 
404, 1, 10, 
404, 1, 50, 
404, 1, 50, 
404, 1, 50, 
404, 1, 50, 
404, 0, 6, 
404, 1, 14, 
404, 1, 14, 
404, 1, 14, 
404, 1, 14, 
404, 1, 14, 
404, 1, 14, 
405, 1, 6, 
405, 1, 6, 
405, 1, 6, 
405, 1, 6, 
407, 1, 36, 
407, 1, 18, 
407, 1, 12, 
407, 1, 18, 
407, 1, 36, 
407, 1, 6, 
407, 1, 36, 
407, 1, 18, 
407, 1, 4, 
407, 1, 18, 
407, 1, 36, 
407, 1, 6, 
407, 1, 36, 
407, 1, 18, 
407, 1, 12, 
407, 1, 18, 
407, 1, 36, 
407, 1, 16, 
407, 1, 8, 
407, 1, 16, 
407, 1, 16, 
407, 1, 8, 
407, 1, 16, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
408, 1, 32, 
411, 1, 6, 
411, 1, 6, 
413, 1, 6, 
413, 1, 6, 
413, 1, 6, 
413, 1, 6, 
413, 1, 6, 
413, 1, 6, 
415, 1, 10, 
415, 1, 10, 
415, 1, 10, 
415, 1, 10, 
416, 1, 24, 
416, 1, 8, 
416, 1, 24, 
416, 1, 24, 
416, 1, 8, 
416, 1, 24, 
416, 1, 6, 
416, 1, 6, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
417, 1, 46, 
419, 1, 18, 
419, 1, 18, 
419, 1, 6, 
419, 1, 18, 
420, 1, 12, 
420, 1, 4, 
420, 1, 12, 
420, 1, 12, 
420, 1, 4, 
420, 1, 12, 
420, 1, 12, 
420, 1, 4, 
420, 1, 12, 
420, 1, 12, 
420, 1, 4, 
420, 1, 12, 
423, 1, 30, 
423, 1, 30, 
423, 1, 30, 
423, 1, 6, 
423, 1, 30, 
